,Course ID,Course Title,Course Credits,Description,ARTSCI,ARCH,ART,EN,BU,Section,Day,Time,Building,Instructor,Final Exam,Seats,Enroll,WaitList
203,B53 MGT 201,Management Communication,4.0 Units,"Managers who write and speak effectively excel in business leadership. Persuasive and authentic communication is not only useful in advancing your business career; business employers also consider communication skills to be the most important attribute in people they hire. Effective communication involves more than mastering technical writing and presentation skills. Successful communicators use critical thinking to assess business scenarios and the audience who will hear or read a message; they craft communication in order to attain targeted results. In this course, you'll have the opportunity to become a more polished communicator as you work toward the following goals: Applying rhetorical principles to management communication; Using critical thinking to analyze the audience, the organizational environment, and problems before choosing communication strategies; Implementing principles of plain language and effective design; Collaborating with colleagues to create a communication strategy for a live corporate client. Priority for enrollment will be given to BSBA students.",,,,,,C,----F--,10:00A-10:50A,Simon / 110   ,Deems,No final,0,0,0
204,B53 MGT 201,Management Communication,4.0 Units,"Managers who write and speak effectively excel in business leadership. Persuasive and authentic communication is not only useful in advancing your business career; business employers also consider communication skills to be the most important attribute in people they hire. Effective communication involves more than mastering technical writing and presentation skills. Successful communicators use critical thinking to assess business scenarios and the audience who will hear or read a message; they craft communication in order to attain targeted results. In this course, you'll have the opportunity to become a more polished communicator as you work toward the following goals: Applying rhetorical principles to management communication; Using critical thinking to analyze the audience, the organizational environment, and problems before choosing communication strategies; Implementing principles of plain language and effective design; Collaborating with colleagues to create a communication strategy for a live corporate client. Priority for enrollment will be given to BSBA students.",,,,,,D,----F--,11:00A-11:50A,Simon / 110   ,Deems,No final,0,0,0
205,B53 MGT 301,Legal Environment of Business Management,3.0 Units,"Develop a basic understanding of law as it relates to business, with traditional emphasis on private law and business transactions. Topics: contracts, sales, products liability, agency, corporations, partnerships, contemporary issues such as insider trading, discrimination in employment, sexual harassment, and ethics. Prerequisite: Sophomore standing.",,,,,,01,M------,6:15P-9:15P,Simon / 107   ,"Hemphill, Durban",Exam last day of class,45,0,0
206,B53 MGT 308,Introduction to Global Business,3.0 Units,"Focus on the aspects of management of a business enterprise that are necessary to compete in the global marketplace. The course begins with a survey of the environmental context in which international companies operate (economic systems and cultural factors). This is followed by a review of International Trade Theory and Economics. This forms a basis for concentration in the second half of the course on strategies and structure for global operations. The course deals with the situations in Europe, Japan, Latin America and China through case studies and discussion of current topics and their relation to the fundamental aspects of global business management. Prerequisite: junior standing or permission of instructor.",,,,,,01,M-W----,1:00P-2:20P,Simon / 109   ,Meyer,Take Home,45,0,0
207,B53 MGT 356E,Sports Entrepreneurship and Emerging Technologies,1.5 Units,"This course is an introduction to the concepts, theories, and practices unique to sports entrepreneurship and emerging technology. This course seeks to understand the Fundamentals of Early-Stage Companies and their growth trajectories from Idea to Exit. This course covers key topics in sports entrepreneurship and technology including the various stages of the startup, the art of the pitch, market research, data-driven decision-making, investor relations, and valuation. It surveys the rapidly-changing ecosystem of entrepreneurship and technology across the global sports industry. Artificial intelligence, machine learning, augmented reality, virtual reality, human performance, Esports/gaming, and venue tech as they relate to entrepreneurial concepts, practical applications and principles.",,,,,,01,-T-R---,11:30A-12:50P,Simon / 109   ,Chou,Exam last day of class,48,0,0
208,B53 MGT 380,Business Strategy,3.0 Units,"dThis course adopts the perspective of the general manager -- an individual charged with developing and implementing the long-term strategy of a business. The course develops basic tools and concepts in strategy formulation, including competitive advantage, value creation and capture, industry analysis, capability assessment, and competitive positioning. The course is designed to develop students' skills in both analyzing observed strategies and in formulating and implementing new ones. A key feature of the course is a business simulation in which student teams will interactively formulate and execute strategy for a simulated firm. Prerequisite: MEC 290 or ECON 4011.",,,,S ,,01,-T-R---,8:30A-9:50A,Bauer / 240   ,James,Project,30,0,0
209,B53 MGT 380,Business Strategy,3.0 Units,"dThis course adopts the perspective of the general manager -- an individual charged with developing and implementing the long-term strategy of a business. The course develops basic tools and concepts in strategy formulation, including competitive advantage, value creation and capture, industry analysis, capability assessment, and competitive positioning. The course is designed to develop students' skills in both analyzing observed strategies and in formulating and implementing new ones. A key feature of the course is a business simulation in which student teams will interactively formulate and execute strategy for a simulated firm. Prerequisite: MEC 290 or ECON 4011.",,,,S ,,02,-T-R---,11:30A-12:50P,Bauer / 240   ,James,Project,30,0,0
210,B53 MGT 401C,CEL Entrepreneurial Consulting Team,3.0 Units,"The CEL Entrepreneurial Consulting Team or ""CELect"" program is a consultative experiential course that provides students the opportunity to work directly with start-up businesses. Early-stage companies provide a unique environment for students to make a meaningful impact on the future trajectory of a growing organization. This program matches teams of Washington University students with start-up ventures across various locations (locations specified by sections) to perform defined projects. In addition to the required orientation session(s) and concluding sessions, students will work directly with the professor and their client company on a consistent but variable schedule depending on the needs over the course of the shortened semester. Prerequisite: For those choosing the St. Louis version you must complete a video submission for acceptance consideration. Please Note: There is a required orientation and/or travel for London for Fall 2024 that begins prior to the start of the semester (please read section descriptions for more specific information), prior to the start of the semester. Students are required to be available for the class time listed each week, although meetings may be less frequent. Law Students: Prerequisite/co-requisite: Corporations. As a law student enrolled in CELect, you may not give legal advice to anyone unless you are directly supervised by a licensed attorney who approves of the advice in advance. Additionally, you may not prepare any legal documents except under the direct supervision of a licensed attorney. Giving advice, preparing legal documents, or rendering any legal services would be the unauthorized practice of law unless such services are under the direction and approval of a licensed attorney. Law students CANNOT repeat this course more than once for law school credit. This course is cross-listed with the Business School, B63 MGT 501C. Grading for Law Students is modified pass/fail: HP (3.94), P, LP (2.98), F (2.50).",,,,,,01,M------,11:30A-12:50P,Knight Hall / 301   ,Kanoff,Presentation,0,0,0
211,B53 MGT 401C,CEL Entrepreneurial Consulting Team,3.0 Units,"The CEL Entrepreneurial Consulting Team or ""CELect"" program is a consultative experiential course that provides students the opportunity to work directly with start-up businesses. Early-stage companies provide a unique environment for students to make a meaningful impact on the future trajectory of a growing organization. This program matches teams of Washington University students with start-up ventures across various locations (locations specified by sections) to perform defined projects. In addition to the required orientation session(s) and concluding sessions, students will work directly with the professor and their client company on a consistent but variable schedule depending on the needs over the course of the shortened semester. Prerequisite: For those choosing the St. Louis version you must complete a video submission for acceptance consideration. Please Note: There is a required orientation and/or travel for London for Fall 2024 that begins prior to the start of the semester (please read section descriptions for more specific information), prior to the start of the semester. Students are required to be available for the class time listed each week, although meetings may be less frequent. Law Students: Prerequisite/co-requisite: Corporations. As a law student enrolled in CELect, you may not give legal advice to anyone unless you are directly supervised by a licensed attorney who approves of the advice in advance. Additionally, you may not prepare any legal documents except under the direct supervision of a licensed attorney. Giving advice, preparing legal documents, or rendering any legal services would be the unauthorized practice of law unless such services are under the direction and approval of a licensed attorney. Law students CANNOT repeat this course more than once for law school credit. This course is cross-listed with the Business School, B63 MGT 501C. Grading for Law Students is modified pass/fail: HP (3.94), P, LP (2.98), F (2.50).",,,,,,02,----F--,12:00P-1:00P,Remote / BUS   ,Villhard,Presentation,0,0,0
212,B53 MGT 401P,CEL Practicum,3.0 Units,"The CEL Practicum is a consultative experiential course that provides students the opportunity to work directly with established for-profit and non-profit organizations at a regional, national, or international level. Students work in four to six person teams on management consulting projects that delve into specific critical problems faced by the institution or company they are assigned. Teams will apply insights from their coursework to real-world business problems with supportive faculty advising and regular peer coaching. Each student is expected to spend in 5-7 hours per week during the semester on their specific project depending on the flow of the project (some weeks will be heavier than others). The whole class will meet together 5 to 6 times at the posted time/day to learn tools relevant to these engagements, and to identify best practices in client-focused learning projects. Prerequisite: A current resume and application.",,,,,,01,M------,4:30P-6:00P,Bauer / 330   ,Boumgarden,Paper/Project/TakeHome,0,0,0
213,B53 MGT 401P,CEL Practicum,3.0 Units,"The CEL Practicum is a consultative experiential course that provides students the opportunity to work directly with established for-profit and non-profit organizations at a regional, national, or international level. Students work in four to six person teams on management consulting projects that delve into specific critical problems faced by the institution or company they are assigned. Teams will apply insights from their coursework to real-world business problems with supportive faculty advising and regular peer coaching. Each student is expected to spend in 5-7 hours per week during the semester on their specific project depending on the flow of the project (some weeks will be heavier than others). The whole class will meet together 5 to 6 times at the posted time/day to learn tools relevant to these engagements, and to identify best practices in client-focused learning projects. Prerequisite: A current resume and application.",,,,,,02,M------,4:30P-6:00P,Bauer / 160   ,Solberg,Paper/Project/TakeHome,0,0,0
214,B53 MGT 401S,Small Business Initiative,3.0 Units,"The CEL offers students the opportunity to gain experience in the workings of local small businesses, defined as companies that have less than 1 million in revenue, a brick-and-mortar location, and at least 2-3 years of financial data. Students work in a four-to-six-person team on consulting projects, applying insights from their coursework to real-world business problems under faculty supervision. Each student is expected to spend a minimum of 150 hours during the semester on their project. Students' grades are based on deliverables throughout the semester including the final written and oral report at the conclusion of the project. Dropping this course after being introduced to a client may have an adverse impact on your ability to register for CEL courses in the future.",,,,,,01,M------,4:00P-5:20P,Bauer / 330   ,Malter,Paper/Project/TakeHome,30,0,0
215,B53 MGT 401T,Taylor Community Consulting Project,3.0 Units,"Students accepted to the CEL's Taylor Community Consulting Program will work in a four-to-six-person team on consulting projects with local, regional, and national non-profits. To support their client's strategic development, students will apply insights from their course work to real-world business problems under faculty supervision. Each student is expected to spend 150 hours during the semester on their project. Prerequisite: Client ranking information will be shared only to students who are waitlisted for the course. Dropping this course after being introduced to a client may have an adverse impact on your ability to register for CEL courses in the future.",,,,,,01,M------,4:00P-5:20P,Bauer / 330   ,Soczek,No final,0,0,0
216,B53 MGT 402,Ethical Issues in Managerial Decision Making,1.5 Units,"This course considers not only what ethical behavior means for a business entity and its managers, but how managers should: (i) balance competing ethical concerns against each other; and (ii) implement and sustain this balance across an organization. Readings and classwork zero in on the issues and situations most likely to put a manager in jail and the company in bankruptcy. Classwork includes Socratic discussion, simulations, analysis of video clips, and team tasks. The emphasis is on practical frameworks and tools managers can apply in the real world. Prerequisite: Senior standing.",,,,,,01,M------,6:15P-9:15P,Bauer / 130   ,Carnahan,Take Home,16,0,0
217,B53 MGT 421,Introduction to Entrepreneurship,3.0 Units,"Through case studies, frequent guest speakers, and the professor's own experience, the real world of entrepreneurship will be brought into the classroom to provide a context for students to learn the fundamentals of founding, operating, and exiting a start-up business. Students will learn new perspectives that will teach them to think like an entrepreneur. Those who are interested in the general study of entrepreneurship, those who want to be entrepreneurs, and those who would like to leverage entrepreneurial principles in other career paths are all good candidates for the course. This course can only be taken for a grade. Prerequisites: sophomore, junior, or senior standing in any school or college. Students can either enroll in either MGT 421 or MGT 460L. You can't receive credit for both courses.",,,,S ,,01,M-W----,10:00A-11:20A,Simon / 108   ,Hamilton,No final,32,0,0
218,B53 MGT 424,Business Planning for New Enterprises (The Hatchery),3.0 Units,"In this course, students form teams to pursue their own or an outside entrepreneur's commercial or social venture. The first session will feature a ""Team Formation"" event where students and community members pitch their ideas and opportunities to the class. During the semester, the teams are supported and advised by the Instructor, Executive Coach, and Mentor(s) as they research and develop startup plans. Academic deliverables include two presentations to a panel of judges and a complete business plan for commercial ventures or sustainability plan for social ventures. The course is open to students from all disciplines and degree programs. Most of the work will be done outside the classroom with the support of the coaches, mentors, advisors and instructor. Classes will be held once per week for the first half of the semester. Workshops and rehearsals will be required in the second part of the term. Prerequisite: MGT 160E or MGT 421 or MGT 460L or MGT 477E or EECE 480 or I60 105 or ECON 105 or FYP 105B.",,,,,,01,-T-----,4:00P-5:50P,Bauer / 150   ,Villhard,Paper/Project/TakeHome,25,0,0
219,B53 MGT 450A,Internship in Business,1.5 Units,"This is an online course designed to deepen the overall learning you gain from an internship. By completing structured assignments that relate to both the work completed during the internship and to elements of the broad-based Olin business curriculum, the value of the internship will be markedly increased-for both students and employers. Internship in Business is a 1.5-credit Pass/Fail course for Olin Business School undergraduates. The course, credit, and pass/fail grading are transcript notations, but the hours earned for MGT 450A do not count toward the 120 hours minimum needed for graduation nor does the grade count towards your GPA. Students must submit application for approval. Students must submit application for approval.",,,,,,01,TBA,,Remote / BUS   ,Knight,No final,0,0,0
220,B53 MGT 450G,The Business of Sports,3.0 Units,"This course provides an overview of the major aspects of the sports business industry, including but not limited to (1) the primary revenues and expenditures of pro and college sports (2) collective bargaining agreements (3) sports media rights (4) facility financing (5) sports sponsorships and athlete endorsements (6) the role sports commissions play within communities and (7) current events impacting the growth and evolution of the sports business industry.",,,,,,01,M-W----,11:30A-12:50P,Simon / 109   ,Rishe,Exam last day of class,45,0,0
221,B53 MGT 460H,Corporate and Global Strategy,3.0 Units,"Business-level strategy involves a firm's choices regarding how to compete in a particular single industry or market. COrporate strategy, on the other hand, involves choices about which sets of different industries or markets to compete in, and how to do so. It also involves choices about which kinds of activities to undertake within the firm, and which to organize through contracts or alliances with other firms. Global strategy is a particular type of corporate strategy that involves choices about which geographic regions or national markets to compete in and how.",,,,,,01,-T-R---,10:00A-11:20A,Bauer / 240   ,Zhao,Project,49,0,0
222,B53 MGT 460J,Legal Issues in Sports,1.5 Units,"This course introduces the fundamentals of sports law. It teaches the basic tenets of a variety of legal disciplines through the lens of sport. It focuses on legal issues that have a direct relationship to sport with an emphasis on current legal sports issues in the news. In the tort arena, we will explore the potential liability of athletes for reckless violent actions toward their competitors, of sports teams and leagues for failing to adequately protect the health of participants (e.g. concussion lawsuits), of coaches, trainers and medical personnel at all levels for failing to properly train, monitor and assess athletes, of product manufacturers for injuries caused by defective sports equipment, and of teams for injuries to spectators, among other potential liabilities.",,,,,,01,-T-R---,11:30A-12:50P,Simon / 109   ,Sophir,Dec 16 2024  1:00PM -  3:00PM,30,0,0
223,B53 MGT 460L,Introduction to Social Entrepreneurship,3.0 Units,"The course is designed for students who are interested in how to create positive social change through market based strategies. Social entrepreneurship refers to the practice of combining innovation, resourcefulness and opportunity to address critical social and environmental challenges. Social entrepreneurs focus on transforming systems and practices to enable human potential and to create sustainable systems change. We will learn how social entrepreneurs have responded to social challenges through creating companies. What are the strengths and weaknesses of this approach compared to ""traditional"" non-profit management, activism, and SR? Students will learn the basics of entrepreneurship, and focus on ways to understand and define a social problem and test various approaches to work with others on systems change. Students will learn to think like an entrepreneur, looking for opportunities and leverage, to create (social) value without many formal resources. This semester, selected students will also have the opportunity to to work closely with community social entrepreneurs shortlisted from the Social Entrepreneurship and Innovation Competition, to write cases to make their business and impact models clearer and contribute to the knowledge-base of social entrepreneurship. Students may take either MGT 421 or this course.",,,,S ,,01,-T-R---,1:00P-2:20P,Simon / 109   ,Cameron,No final,36,0,0
224,B53 MGT 460M,Business of Social Impact,1.5 Units,"This course is designed for students interested in understanding how social change and social impact can be achieved, borrowing tools and approaches from a broad spectrum of disciplines by asking the following questions: What is social impact and what is social change? How has the concept of social impact developed, where did it come from and how is it useful? How can social impact be meaningfully measured? What examples exist for cooperation and mutual support in the achievement of social impact? What role do for-profit organizations play in creating and promoting social impact? How do CSR, PPP and BOP achieve social impact? The course is based around social impact as a concept, measuring social impact and building institutions, and partnerships around social impact. It will be taught with a practical bent using examples from existing social impact organizations, including those of the professor. Guest speakers will provide case studies of social impact approaches from the local area.",,,,,,01,-T-R---,2:30P-3:50P,Simon / 109   ,Cameron,No final,30,0,0
225,B53 MGT 477E,Launching and Scaling New Enterprises (The League),3.0 Units,"This advanced entrepreneurship course acts as an accelerator, encouraging students to actually launch and scale a business. Students must apply at https://sites.wustl.edu/theleague/ either with a business idea OR to join a student team that is about to launch their business. Students will be notified of their selection to join The League (of Extraordinary Entrepreneurs) shortly after the application deadline. Our most successful alumni in technology have agreed to be part of the class. This course covers leadership; crafting a story; product development; attracting customers; an innovative mindset; building successful teams; scaling to billion-dollar valuations and the mind of the high tech investor. The deliverables in the course include reflections on each of the ""unicorn"" guest speakers and how it applies to the students' ideas; actually launching their website and MVP of their product; meeting the growth goals the teams set for themselves; pitching real VC's and Angel Investors at the end of the course; and applying for a St. Louis Arch Grant Preference given to students who have completed MGT 421 or MGT 424; OR the student possesses a desired skill necessary for an accepted startup idea to be successful. Prerequisite: enrollment by application only. Preference given to students who have completed MGT 421 or MGT 424; or the student possesses a desired skill necessary for an accepted startup idea to be successful.",,,,,,01,-T-----,4:00P-6:00P,Simon / 110   ,Luscri,Project,0,0,0
226,B63 MGT 501C,CEL Entrepreneurial Consulting Team,3.0 Units,"The CELect program is a consultative experiential course that provides students the opportunity to work directly with start-up businesses. Early stage companies provide a unique environment for students to make a meaningful impact on the future trajectory of a growing organization. CELect is an experiential learning course that matches teams of Washington University students with start-up ventures across various locations (locations specified by sections) to perform defined management consulting projects. In addition to the required orientation session(s) and concluding sessions, students will work directly with the professor and with their client company on a consistent, but variable, schedule depending on the needs over the course of the shortened semester. Please Note: There is a required orientation and/or travel for all sections (please read section descriptions for more specific information), prior to the start of the semester. The class time listed is required to be available each week. Prerequisite: A current resume and",,,,,,01,M------,11:30A-12:50P,Knight Hall / 301   ,Kanoff,Presentation,0,0,0
227,B63 MGT 501C,CEL Entrepreneurial Consulting Team,3.0 Units,"The CELect program is a consultative experiential course that provides students the opportunity to work directly with start-up businesses. Early stage companies provide a unique environment for students to make a meaningful impact on the future trajectory of a growing organization. CELect is an experiential learning course that matches teams of Washington University students with start-up ventures across various locations (locations specified by sections) to perform defined management consulting projects. In addition to the required orientation session(s) and concluding sessions, students will work directly with the professor and with their client company on a consistent, but variable, schedule depending on the needs over the course of the shortened semester. Please Note: There is a required orientation and/or travel for all sections (please read section descriptions for more specific information), prior to the start of the semester. The class time listed is required to be available each week. Prerequisite: A current resume and",,,,,,02,----F--,12:00P-1:20P,Simon / 122   ,Villhard,Presentation,0,0,0
228,B63 MGT 501F,Olin Board Fellows Program,1.5 Units,"As future business leaders, students will have the unique opportunity to impact their communities as voting board members for nonprofit United Way organizations. This course offers a high-impact way for students to serve their communities while gaining the valuable experience coupling their business acumen to the mission of a nonprofit organization. As a Board Fellow, students will develop skills for effective and thoughtful community leadership and gain business and communication skills as they relate to: addressing nonprofit sector issues, collaborating with other board members, and spearheading a project relevant to the board's current initiatives. THIS IS PART OF A YEAR LONG COMMITMENT. Students are expected to connect with their agency over the summer either in person or through remote access. Students accepted into the program register for the MGT 501B in the spring and MGT 501F in the fall. Prerequisite: Application required and enrollment is limited. Open only to MBAs, PMBAs, and EMBAs and Law School students. All graduate level students must have completed their first semester of foundational courses prior to participation.",,,,,,01,-T-----,4:00P-5:20P,Simon / 103   ,James,Presentation,0,0,0
229,B63 MGT 501P,CEL Practicum,3.0 Units,"The CEL Practicum is a consultative experiential course that provides students the opportunity to work directly with established for-profit and non-profit organizations at a regional, national, or international level. Students work in four to six person teams on management consulting projects that delve into specific critical problems faced by the institution or company they are assigned. Teams will apply insights from their coursework to real-world business problems with supportive faculty advising and regular peer coaching. Each student is expected to spend in 5-7 hours per week during the semester on their specific project depending on the flow of the project (some weeks will be heavier than others). The whole class will meet together 5 to 6 times at the posted time/day to learn tools relevant to these engagements, and to identify best practices in client-focused learning projects. Prerequisite: A current resume and application.",,,,,,01,M------,4:30P-6:00P,Bauer / 330   ,Boumgarden,Paper/Project/TakeHome,0,0,0
230,B63 MGT 501T,Taylor Community Consulting Program,3.0 Units,"The CEL's Taylor Community Consulting Program is a consultative experiential course that partners students with local, regional, and national non-profits to support their strategic development. Students work in four-six person teams on consulting projects, applying insights from their course work to real-world business problems under faculty supervision. Each student is expected to spend 150 hours during the semester project. Prerequisite: Applications are required and enrollment is limited. Interested students should add their name to the waitlist in WebSTAC and will be sent client information shortly after registration. Client ranking information will be shared only to students who are waitlisted for the course. Dropping this course may have an adverse impact your ability to register for other CEL courses in the future.",,,,,,01,M------,4:00P-5:50P,Bauer / 330   ,Soczek,No final,0,0,0
231,B63 MGT 502,Ethical Issues in Managerial Decision Making,1.5 Units,"This course consists of a seminar which focuses on ethical issues in management. This course is ""team taught"" and surveys a number of ethical standards or levels by which managers make decisions involving most functional areas of business. Course will emphasize discussion by students of cases and problem situations which confront managers and for which ethical dimensions are a significant part of the business choices. Course grade is determined by class participation and a written summary paper. See instructor for additional information.",,,,,,01,M------,6:15P-9:15P,Bauer / 130   ,Carnahan,Take Home,30,0,0
232,B63 MGT 521,Introduction to Entrepreneurship,3.0 Units,"This course is designed not only for the student with a burning passion to start his/her own business, but anyone who believes that entrepreneurial skills are an essential element of business success. ""Introduction to Entrepreneurship"" is taught primarily via the case method. Most case discussions will be followed by a relevant guest speaker -either an experienced entrepreneur or a professional from the investment community. You will hear from entrepreneurs and corporate managers with an entrepreneurial flair, some who have experienced great success, and others for whom success has been elusive. The structure of this course follows the evolutionary process of a new venture. Topics covered include: Idea Assessment, Organization Formation, Capitalization, Growth, and Exit. Corporate Entrepreneurship also will be explored. This course integrates much of what you have learned in your core courses and challenges you to apply those learnings. In each class you will be expected to make difficult business choices with less than perfect information, dealing with ambiguity and uncertainty, much like a real life entrepreneur. Analytical rigor will be emphasized throughout and you will be expected to have ""run the numbers"" for each case. A central element of this course is the opportunity to pitch your ""business idea"" to classmates via a 5 minute ""elevator pitch"". Those with the winning business concepts will recruit classmates to join their team to conduct a comprehensive feasibility analysis. Your ""final"" will consist of a formal 20 minute dress presentation of your idea-much like you would pitch your business concept to a potential investor. It is the professors' objective that by the end of this course you will: 1) Better understand entrepreneurship and the entrepreneurial process 2) Be an incisive analyst of a business and/or business concept 3) Be a more persuasive seller of your business ideas. Note: This course is recommended for students interested in participating in the MGT 524.",,,,,,01,----FS-,8:30A-5:00P,Bauer / 160   ,Villhard,Presentation,0,0,0
233,B63 MGT 524,Business Planning for New Enterprises [The Hatchery],3.0 Units,"In this course, student teams pursue their own business idea or support outside entrepreneurs by researching, writing, and pitching business plans for new commercial or social ventures. Enrolled students can recruit a team to work on their own business idea, or can join a team working on another's idea. Outside entrepreneurs and scientific researchers wishing to recruit student teams must apply in advance to be considered for student selection. Most of the work is done outside the classroom with the support of mentors, advisors and the instructor. Classes are held once per week for the first half of the semester. Workshops and rehearsals are required in the second part of the term. Students make final presentations to a panel of outside judges including venture capitalists, angel investors, entrepreneurs and people involved with early stage ventures. Recommended prerequisite: Introduction to Entrepreneurship (MGT 521) or Social Entrepreneurship (MGT 500T) or Entrepreneurial Engineering (EECE 480).",,,,,,01,-T-----,4:00P-5:50P,Bauer / 150   ,Villhard,Paper/Project/TakeHome,20,0,0
234,B63 MGT 534,Corporate Strategy,1.5 Units,"This course explores the unique strategy issues that arise within multi-business firms. The course examines how value is created or destroyed through the process of combining businesses and examines strategic issues surrounding mergers and acquisitions. Discussion within the course will critically evaluate patterns of diversification and growth within firms. The course will also address issue of vertical integration exploring the limits of firm size. The course will also address the unique organizational design choices that emerge in multi-business settings, including an exploration of corporate governance. MBA Prerequisite: MGT 5311. PMBA Prerequisite: MGT 5301. Note: Only MBA students can enroll in Section 1.",,,,,,01,M-W----,8:30A-9:50A,Bauer / 160   ,Zhao,Project,40,0,0
235,B63 MGT 534,Corporate Strategy,1.5 Units,"This course explores the unique strategy issues that arise within multi-business firms. The course examines how value is created or destroyed through the process of combining businesses and examines strategic issues surrounding mergers and acquisitions. Discussion within the course will critically evaluate patterns of diversification and growth within firms. The course will also address issue of vertical integration exploring the limits of firm size. The course will also address the unique organizational design choices that emerge in multi-business settings, including an exploration of corporate governance. MBA Prerequisite: MGT 5311. PMBA Prerequisite: MGT 5301. Note: Only MBA students can enroll in Section 1.",,,,,,02,--W----,6:15P-9:15P,Bauer / 160   ,Zhao,Project,40,0,0
236,B63 MGT 537,Financial Industry Platform for MSFQ and MSFWAM Students,0.0 Unit,"CFO is a customized career course for MS in Finance students pursuing industry opportunities upon graduation. The objective of the CFO course is to immediately prepare Olin MS Finance students to understand the complexity, challenges, skill-set acquisition and knowledge base necessary to successfully compete for full-time positions in the global financial marketplace. Meeting the objectives of the course, successful students will demonstrate outstanding strategic and tactical knowlege and skills, and build a customized foundation for establishment and management for their post MS Finance career.",,,,,,01,---R---,6:15P-9:15P,Knight Hall / 110   ,Schlafly,No final,0,0,0
237,B63 MGT 537,Financial Industry Platform for MSFQ and MSFWAM Students,0.0 Unit,"CFO is a customized career course for MS in Finance students pursuing industry opportunities upon graduation. The objective of the CFO course is to immediately prepare Olin MS Finance students to understand the complexity, challenges, skill-set acquisition and knowledge base necessary to successfully compete for full-time positions in the global financial marketplace. Meeting the objectives of the course, successful students will demonstrate outstanding strategic and tactical knowlege and skills, and build a customized foundation for establishment and management for their post MS Finance career.",,,,,,02,---R---,6:15P-9:15P,Knight Hall / 110   ,Schlafly,No final,0,0,0
238,B63 MGT 537,Financial Industry Platform for MSFQ and MSFWAM Students,0.0 Unit,"CFO is a customized career course for MS in Finance students pursuing industry opportunities upon graduation. The objective of the CFO course is to immediately prepare Olin MS Finance students to understand the complexity, challenges, skill-set acquisition and knowledge base necessary to successfully compete for full-time positions in the global financial marketplace. Meeting the objectives of the course, successful students will demonstrate outstanding strategic and tactical knowlege and skills, and build a customized foundation for establishment and management for their post MS Finance career.",,,,,,03,---R---,6:15P-9:15P,Knight Hall / 110   ,Schlafly,No final,0,0,0
239,B63 MGT 539,The Basics of Bio-Entrepreneurship,3.0 Units,"Late one Friday afternoon in April 1976, the late venture capitalist Robert Swanson met with biochemist Herb Boyer, PhD, at his UCSF lab. Swanson had requested 10 minutes of Boyer's time; when the meeting ended, three hours later, the foundations had been laid for the formation of Genentech, the first biotechnology company, and the beginnings of the biotechnology industry. This course, The Basics of Bio-Entrepreneurship, investigates issues and choices that inventor/scientists encounter when considering the applications and commercialization of early stage scientific discoveries. This course is intended for anyone interested in working in the medical device, life-, bio-, or pharma-sciences industries as a founder, scientist, entrepreneur, manager, consultant, or investor. It focuses on the decision processes and issues that researchers and their business partners face when considering how a discovery might best be moved from academia to successful commercialization. This course is for Graduate Students only.",,,,,,01,M-W----,5:30P-7:00P,TBA,Gonzalez,See instructor,24,0,0
240,B63 MGT 560C,MBA Entrepreneurial Platform Seminar,0.5 Unit,"This course is designed to expose first-year MBA students to potential careers in entrepreneurship and corporate innovation through access to numerous guest speakers who have either founded startups, funded startups, joined startups, have innovated at established companies, or have founded non-profits (or for-profits) with a social mission. Over the course of the semester each class session will focus on a specific entrepreneurial career path where students will hear from real-world experts followed by Q&A and a reception. ----",,,,,,01,---R---,4:00P-5:20P,Bauer / 150   ,"Degenhart, Wolfe, Luscri, Villhard, Cameron",No final,0,0,0
241,B63 MGT 560F,Professional Business Communication,1.5 Units,"Commumnication is the process of sending and receiving messages, however, communication is effective only when the message is understood and when it stimulates action or encourages the receiver to think in a new way. This course will introduce students to fundamental best practices in business writing and business speaking that will ensure effective communication. Students will participate in activities that will develop professional business communication skills in both writing and speaking. These will include: preparing, writing and delivering presentations, composing clear concise business messages in a variety of formats, understanding emotional intelligence to reach the audience and utilizing critical thinking as a basis for communication strategies. Prerequisite: SMP International Students must have completed MGT 560L.",,,,,,01,M------,8:30A-9:50A,Knight Hall / 301   ,Deems,No final,0,0,0
242,B63 MGT 560F,Professional Business Communication,1.5 Units,"Commumnication is the process of sending and receiving messages, however, communication is effective only when the message is understood and when it stimulates action or encourages the receiver to think in a new way. This course will introduce students to fundamental best practices in business writing and business speaking that will ensure effective communication. Students will participate in activities that will develop professional business communication skills in both writing and speaking. These will include: preparing, writing and delivering presentations, composing clear concise business messages in a variety of formats, understanding emotional intelligence to reach the audience and utilizing critical thinking as a basis for communication strategies. Prerequisite: SMP International Students must have completed MGT 560L.",,,,,,02,M------,10:00A-11:20A,Knight Hall / 301   ,Deems,No final,0,0,0
243,B63 MGT 560F,Professional Business Communication,1.5 Units,"Commumnication is the process of sending and receiving messages, however, communication is effective only when the message is understood and when it stimulates action or encourages the receiver to think in a new way. This course will introduce students to fundamental best practices in business writing and business speaking that will ensure effective communication. Students will participate in activities that will develop professional business communication skills in both writing and speaking. These will include: preparing, writing and delivering presentations, composing clear concise business messages in a variety of formats, understanding emotional intelligence to reach the audience and utilizing critical thinking as a basis for communication strategies. Prerequisite: SMP International Students must have completed MGT 560L.",,,,,,03,M------,1:00P-2:20P,Knight Hall / 301   ,Deems,No final,0,0,0
