,Course ID,Course Title,Course Credits,Description,ARTSCI,ARCH,ART,EN,BU,Section,Day,Time,Building,Instructor,Final Exam,Seats,Enroll,WaitList
506,E44 EECE 405,Unit Operations Laboratory,4.0 Units,"Laboratory projects focused on the application of chemical engineering principles (transport, thermodynamics, separations, etc.). Student teams design multi-week experiments utilizing unit operations equipment to solve realistic engineering problems. Includes analysis of safety and instrumentation. One laboratory period each week with supplemental lecture sessions. Emphasis on independent learning, teamwork, and technical communication skills. Prerequisites: E44 EECE 301, E44 EECE 304, and (E35 ESE 326 or E60 ENGR 328) Corequisites: E44 EECE 307, E44 EECE 403, E60 Engr 310 or permission of instructor.",,,,TU 4.00 ,,C,--W----,1:00P-4:50P,Brauer Hall / 007   ,"Brennan, Russell",Default - none,9,0,0
507,E44 EECE 405,Unit Operations Laboratory,4.0 Units,"Laboratory projects focused on the application of chemical engineering principles (transport, thermodynamics, separations, etc.). Student teams design multi-week experiments utilizing unit operations equipment to solve realistic engineering problems. Includes analysis of safety and instrumentation. One laboratory period each week with supplemental lecture sessions. Emphasis on independent learning, teamwork, and technical communication skills. Prerequisites: E44 EECE 301, E44 EECE 304, and (E35 ESE 326 or E60 ENGR 328) Corequisites: E44 EECE 307, E44 EECE 403, E60 Engr 310 or permission of instructor.",,,,TU 4.00 ,,D,---R---,1:00P-4:50P,Brauer Hall / 007   ,"Brennan, Russell",Default - none,9,0,0
508,E44 EECE 407,Environmental Biotechnology,3.0 Units,"This class aims to provide students a background in current environmental biotechnology and stimulate ideas about future potential new technologies. Students will gain qualitative quantitative skills about bioreactor designs in environmental applications (e.g. activated sludge, anaerobic digester, and membrane bioreactors). Special focus will be placed on the application of mathematical models currently widely used in wastewater engineering, i.e. International Water Association models. Hands-on experience with biological water treatment process modelling will be provided. Finally, students will be encouraged to explore links between environmental biotechnologies and a ""one health"" approach to public health. Prerequisites: (L41 Biol 2960 or E44 EECE 306), (E35 ESE 326 or E60 (ENGR 328), E44 EECE 205, E44 EECE 210, or permission of instructor.",,,,BME T2 TU 3.00 ,,01,M-W----,4:00P-5:20P,TBA,Ling,Dec 13 2024  6:00PM -  8:00PM,15,0,0
509,E44 EECE 409,"Process Design, Economics and Simulation",2.0 Units,"Lecture and computer lab-based course covering engineering science and design, fundamentals of process and product development, process safety and sustainability, computational techniques, and economic principles used for the design of chemical, biological, and environmental processes and procedures. A guided design project is included. Prerequisite: E44 EECE 304 or E44 EECE 533 or permission of instructor.",,,,TU 2.00 ,,01,M-W----,12:00P-12:50P,Lopata Hall / 101   ,"Wyckoff, Russell",Dec 18 2024 10:30AM - 12:30PM,60,0,0
510,E44 EECE 409,"Process Design, Economics and Simulation",2.0 Units,"Lecture and computer lab-based course covering engineering science and design, fundamentals of process and product development, process safety and sustainability, computational techniques, and economic principles used for the design of chemical, biological, and environmental processes and procedures. A guided design project is included. Prerequisite: E44 EECE 304 or E44 EECE 533 or permission of instructor.",,,,TU 2.00 ,,02,M-W----,12:00P-12:50P,TBA,"Wyckoff, Russell",Dec 18 2024 10:30AM - 12:30PM,60,0,0
511,E44 EECE 411,International Experience in EECE,3.0 Units,"This course will provide undergraduate students with an international experience related to energy, environmental and/or chemical engineering. The country visited will vary from year to year with one or more EECE faculty members developing the program in collaboration with McDonnell Global Energy and Environment Partnership (MAGEEP) universities. Example activities include conducting field or laboratory research, attending short courses taught by MAGEEP university faculty members, and visiting attractions relevant to the course focus (e.g., industrial facilities). Students will also gain an understanding of the local culture and history of the country visited. Course content will include a seminar series in the spring semester prior to the international experience, a two-to-three week visit to the location of study, and a follow-up student project and presentations during the fall semester which draws upon the experience. Students will enroll in EECE 411 for the fall semester following the trip.",,,,BME T2 TU 3.00 ,,01,TBA,,TBA,"Ehrhard, Ramani",No final,15,0,0
512,E44 EECE 413,Energy Conversion and Storage,3.0 Units,"Renewable electricity from solar and wind will be the primary energy source for our future distributed energy and mobility system. At the foundation of that energy system are the electrochemical energy devices including fuel cells, electrolyzers and batteries. The objectives of this course are to introduce basic concepts and principles of electrochemistry as well as their potential applications. The chemical engineering fundamentals (e.g., mass & energy balances, thermodynamics, and mass & heat transport) will be applied to describe in mathematical terms the catalytic and mass transport processes. Prerequisites: (EECE 205 and EECE 301) or permission of instructor",,,,BME T2 TU 3.00 ,,01,-T-R---,1:00P-2:20P,TBA,Jiao,Dec 17 2024  1:00PM -  3:00PM,20,0,0
513,E44 EECE 423,Senior Thesis,Var. Units (max = 6.0),"Research project to be selected by the student in senior standing with the permission and recommendation of a faculty supervisor and the approval of the department chair. At conclusion of project, student prepares a report in the form of a senior thesis.",,,,,,01,TBA,,TBA,Wang,Default - none,0,0,0
514,E44 EECE 423,Senior Thesis,Var. Units (max = 6.0),"Research project to be selected by the student in senior standing with the permission and recommendation of a faculty supervisor and the approval of the department chair. At conclusion of project, student prepares a report in the form of a senior thesis.",,,,,,02,TBA,,TBA,Ehrhard,Default - none,0,0,0
515,E44 EECE 423,Senior Thesis,Var. Units (max = 6.0),"Research project to be selected by the student in senior standing with the permission and recommendation of a faculty supervisor and the approval of the department chair. At conclusion of project, student prepares a report in the form of a senior thesis.",,,,,,03,TBA,,TBA,Brennan,No final,0,0,0
516,E44 EECE 502,Advanced Thermodynamics in EECE,3.0 Units,The objective of this course is to understand classical thermodynamics at a deeper level then is reached during typical undergraduate work. Emphasis will be placed on solving problems relevant to chemical engineering materials science. Prerequisite: E44 EECE 205 or graduate level standing or permission of instructor,,,,,,01,M-W-F--,10:00A-10:50A,TBA,Thimsen,Dec 16 2024 10:30AM - 12:30PM,14,0,0
517,E44 EECE 503,Mathematical Methods in EECE,3.0 Units,"The course will introduce students to mathematical principles essential for graduate study in any engineering discipline. Applied mathematical concepts will be demonstrated by applications to various areas in energy, environmental, biomedical, chemical, mechanical, aerospace, electrical and civil engineering.",,,,,,01,-T-R---,11:30A-12:50P,TBA,[TBA],Dec 16 2024  1:00PM -  3:00PM,55,0,0
518,E44 EECE 504,Aerosol Science and Technology,3.0 Units,"Fundamental properties of particulate systems - physics of aerosols, size distributions, mechanics and transport of particles: diffusion, inertia, external force fields. Visibility and light scattering. Aerosol dynamics - coagulation, nucleation, condensation. Applications to engineered systems: Nanoparticle synthesis, atmospheric aerosols, combustion aerosols, pharmaceutical aerosols. Prerequisites: E44 EECE 301, E35 ESE 318 and E35 ESE 319 or graduate level standing or permission of instructor.",,,,BME T2 TU 3.00 ,,01,-T-R---,10:00A-11:20A,TBA,Wang,Dec 17 2024  6:00PM -  8:00PM,40,0,0
519,E44 EECE 505,Aquatic Chemistry,3.0 Units,"Aquatic chemistry governs aspects of the biogeochemical cycling of trace metals and nutrients, contaminant fate and transport, and the performance of water and wastewater treatment processes. This course examines chemical reactions relevant to natural and engineered aquatic systems. A quantitative approach emphasizes the solution of chemical equilibrium and kinetics problems. Topics covered include chemical equilibrium and kinetics, acid-base equilibria and alkalinity, dissolution and precipitation of solids, complexation of metals, oxidation-reduction processes, and reactions on solid surfaces. A primary objective of the course is to be able to formulate and solve chemical equilibrium problems for complex environmental systems. In addition to solving problems manually to develop chemical intuition regarding aquatic systems, software applications for solving chemical equilibrium problems are also introduced. Prerequisite: Senior or graduate-level standing or permission of instructor. Students enrolling in this course should have a knowledge of general chemistry.",,,,BME T2 TU 3.00 ,,01,M-W----,2:30P-3:50P,TBA,Jun,Dec 16 2024  3:30PM -  5:30PM,40,0,0
520,E44 EECE 508,Research Rotation,0.0 Unit,First-year doctoral students in EECE should undertake Research Rotation as a requirement prior to choosing a permanent research adviser. The rotation will require the student to work under the guidance of a faculty member.,,,,,,01,TBA,,TBA,Foston,No final,30,0,0
521,E44 EECE 509,"Seminar in Energy, Environmental, and Chemical Engineering",1.0 Unit,All graduate students in EECE should attend the Departmental Seminar Series to gain exposure in various diverse fields of research. Students are also expected to participate in journal clubs and other discussion formats to discuss topical research areas. The course is required of all graduate students every semester of residency in the Program.,,,,,,01,----F--,11:00A-12:20P,Whitaker / 100   ,Foston,No final,130,0,0
522,E44 EECE 512,Combustion Phenomena,3.0 Units,"This course provides an introduction to fundamental aspects of combustion phenomena, including relevant thermochemistry, fluid mechanics, and transport processes as well as the interactions among them. Emphasis is on elucidation of the physico-chemical processes, problem formulation and analytic techniques. Topics covered include non-premixed and premixed flames, deflagrations and detonations, particle combustion, flame extinction, flame synthesis, pollutant formation and methods of remediation. Contemporary topics associated with combustion are discussed throughout. Prerequisite: Senior or graduate standing or permission of instructor.",,,,BME T2 TU 3.00 ,,01,M-W----,2:30P-3:50P,TBA,Axelbaum,Dec 16 2024  3:30PM -  5:30PM,20,0,0
523,E44 EECE 516,Measurement Techniques for Particle Characterization,3.0 Units,"The purpose of this course is to introduce students to the principles and techniques of particle measurement and characterization. Practical applications of particle technology include air pollution measurement, clean manufacturing of semiconductors, air filtration, indoor air quality, particulate emission from combustion sources, and so on. The course will focus on the following: (1) integral moment measurement techniques; (2) particle sizing and size distribution measuring techniques; and (3) particle composition measurement techniques. Related issues such as particle sampling and transportation, instrument calibration, and particle standards will also be covered. Prerequisites: E44 EECE 504 or graduate level standing or permission of instructor",,,,BME T2 TU 3.00 ,,01,M-W----,1:00P-2:20P,TBA,Ditto,Dec 18 2024  1:00PM -  3:00PM,20,0,0
524,E44 EECE 531,Environmental Organic Chemistry,3.0 Units,"This course covers the fundamental physical-chemical examination of organic molecules (focused on anthropogenic pollutants) in aquatic (environmental) systems. Students learn to calculate and predict the chemical properties that are influencing the partitioning of organic chemicals within air, water, sediments and biological systems. This knowledge will be based on understanding intermolecular interactions and thermodynamic principles. Mechanisms of important thermochemical, hydrolytic, redox, and biochemical transformation reactions are also investigated, leading to the development of techniques (e.g., structure-reactivity relationships) for assessing environmental fate or human exposure potential. Prerequisites: (E44 EECE 210 or E44 EECE 205) and L07 Chem 261, or graduate level standing or permission of instructor.",,,,BME T2 TU 3.00 ,,01,M-W----,5:30P-7:00P,Crow / 206   ,Parker,Dec 16 2024  6:00PM -  8:00PM,20,0,0
525,E44 EECE 537,Environmental Resource Recovery,3.0 Units,"This course will focus on key concepts of resource recovery from wastes. Topics include energy, water, nutrient, and value-added compounds. The course will discuss technological advancements, environmental impacts, and techno-economic assessment of environmental resource recovery. The cutting-edge recovery technologies in full-scale applications or laboratory studies will be introduced. Students will be trained for critical thinking and review of literature information, practice technical analysis and writing, and conduct a concept design of recovery systems using the data from local wastewater treatment facilities. The course is valuable as a prerequisite to more advanced research in environmental engineering, as a technical education to stimulate graduate students' interest in environmental sustainability, and as an introduction to environmental constraints that are increasingly important to other engineering disciplines. Prerequisites: E44 EECE 210 and E44 EECE 409 or graduate level standing or permission of instructor",,,,TU 3.00 ,,01,-T-R---,8:30A-9:50A,TBA,He,No final,25,0,0
526,E44 EECE 552,Biomass Energy Systems and Engineering,3.0 Units,"This course offers background in the organic chemistry, biology and thermodynamics related to understanding the conversion of biomass. In addition includes relevant topics relating to biomass feedstock origin, harvest, transportation, storage, processing and pretreatment along with matters concerning thermo- and bio-chemical conversion technologies required to produce fuels, energy, chemicals, and materials. Also, various issues with respect to biomass characterization, economics and environmental impact will be discussed. The main objective of the course is to introduce concepts central to a large-scale integrated biomass bioconversion system. Prerequisites: Senior or graduate level standing or permission of instructor",,,,BME T2 TU 3.00 ,,01,-T-R---,2:30P-3:50P,TBA,Foston,Dec 18 2024  3:30PM -  5:30PM,30,0,0
527,E44 EECE 573,"Polymers for Energy, Sustainability, and Human Health",3.0 Units,"Polymeric materials are critical to solving global challenges related to energy (e.g., batteries, membranes, and energy harvesting devices), sustainability (e.g., upcycling, compatibilizers, water purification, and bio-based plastics), and human health (e.g., wearable and implantable bioelectronics, stimuli-responsive soft robots, and hydrogels for drug delivery). This course covers how polymers are designed and processed across many length and time scales to achieve specific target properties for applications in energy, sustainability, and human health. Ideal and real chain conformations, persistence length, polymer architectures, scaling and blob theories, dispersity, networks and defects, and programmed interactions in heteropolymers will be covered. Analysis of polymer structure and dynamics will include: macroscopic and microscopic phase separation, crystallization and melting, glass transition behavior, rouse dynamics, linear viscoelasticity, processing methods, and network elasticity. Key polymer characterization methods including rheology and small- and wide-angle x-ray scattering will be introduced. The course will emphasize individual problem sets, in-class journal club participation, and team-based project work.",,,,,,01,-T-R---,1:00P-2:20P,TBA,[TBA],Dec 17 2024  1:00PM -  3:00PM,40,0,0
528,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,01,TBA,,TBA,[TBA],No final,999,0,0
529,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,03,TBA,,TBA,Axelbaum,No final,999,0,0
530,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,04,TBA,,TBA,[TBA],No final,999,0,0
531,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,05,TBA,,TBA,Ehrhard,No final,999,0,0
532,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,06,TBA,,TBA,Dudukovic,No final,999,0,0
533,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,07,TBA,,TBA,Giammar,No final,999,0,0
534,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,08,TBA,,TBA,Parker,No final,999,0,0
535,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,10,TBA,,TBA,Pakrasi,No final,999,0,0
536,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,11,TBA,,TBA,[TBA],No final,999,0,0
537,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,12,TBA,,TBA,Jun,No final,999,0,0
538,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,14,TBA,,TBA,Turner,No final,999,0,0
539,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,15,TBA,,TBA,Sadtler,No final,999,0,0
540,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,16,TBA,,TBA,Ravi,No final,999,0,0
541,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,17,TBA,,TBA,Bai,No final,999,0,0
542,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,18,TBA,,TBA,Nissing,No final,999,0,0
543,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,19,TBA,,TBA,Lipeles,No final,999,0,0
544,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,20,TBA,,TBA,Brennan,No final,999,0,0
545,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,22,TBA,,TBA,Tang,No final,999,0,0
546,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,23,TBA,,TBA,Kumfer,No final,999,0,0
547,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,24,TBA,,TBA,Ramani,No final,999,0,0
548,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,26,TBA,,TBA,Fortner,No final,999,0,0
549,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,27,TBA,,TBA,Williams,No final,999,0,0
550,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,28,TBA,,TBA,Silbaugh,No final,999,0,0
551,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,29,TBA,,TBA,Foston,No final,999,0,0
552,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,30,TBA,,TBA,Moon,No final,999,0,0
553,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,31,TBA,,TBA,"Zhang, Fuzhong",No final,999,0,0
554,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,32,TBA,,TBA,Chakrabarty,No final,999,0,0
555,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,33,TBA,,TBA,Thimsen,No final,999,0,0
556,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,34,TBA,,TBA,Michels,No final,999,0,0
557,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,35,TBA,,TBA,Ling,No final,999,0,0
558,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,36,TBA,,TBA,[TBA],No final,999,0,0
559,E44 EECE 599,Masters Research,Var. Units (max = 9.0),,,,,,,39,TBA,,TBA,Yuan,No final,999,0,0
560,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,01,TBA,,TBA,Ling,No final,999,0,0
561,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,02,TBA,,TBA,Wang,No final,999,0,0
562,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,03,TBA,,TBA,Axelbaum,No final,999,0,0
563,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,04,TBA,,TBA,Biswas,No final,999,0,0
564,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,05,TBA,,TBA,Ehrhard,No final,999,0,0
565,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,06,TBA,,TBA,Dudukovic,No final,999,0,0
566,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,07,TBA,,TBA,Giammar,No final,999,0,0
567,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,08,TBA,,TBA,Parker,No final,999,0,0
568,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,09,TBA,,TBA,Martin,No final,999,0,0
569,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,10,TBA,,TBA,Pakrasi,No final,999,0,0
570,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,11,TBA,,TBA,Liang,No final,999,0,0
571,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,12,TBA,,TBA,Jun,No final,999,0,0
572,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,14,TBA,,TBA,Turner,No final,999,0,0
573,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,15,TBA,,TBA,Sadtler,No final,999,0,0
574,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,16,TBA,,TBA,Ravi,No final,999,0,0
575,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,17,TBA,,TBA,Bai,No final,999,0,0
576,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,18,TBA,,TBA,Nissing,No final,999,0,0
577,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,19,TBA,,TBA,Lipeles,No final,999,0,0
578,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,20,TBA,,TBA,Brennan,No final,999,0,0
579,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,22,TBA,,TBA,Tang,No final,999,0,0
580,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,23,TBA,,TBA,Kumfer,No final,999,0,0
581,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,24,TBA,,TBA,Ramani,No final,999,0,0
582,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,25,TBA,,TBA,Henderson,No final,999,0,0
583,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,26,TBA,,TBA,Fortner,No final,999,0,0
584,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,27,TBA,,TBA,Williams,No final,999,0,0
585,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,28,TBA,,TBA,Silbaugh,No final,999,0,0
586,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,29,TBA,,TBA,Foston,No final,999,0,0
587,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,30,TBA,,TBA,Moon,No final,999,0,0
588,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,31,TBA,,TBA,"Zhang, Fuzhong",No final,999,0,0
589,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,32,TBA,,TBA,Chakrabarty,No final,999,0,0
590,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,33,TBA,,TBA,Thimsen,No final,999,0,0
591,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,34,TBA,,TBA,Michels,No final,999,0,0
592,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,35,TBA,,TBA,Bose,No final,1,0,0
593,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,36,TBA,,TBA,He,No final,999,0,0
594,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,37,TBA,,TBA,Ditto,No final,999,0,0
595,E44 EECE 600,Doctoral Research,Var. Units (max = 9.0),,,,,,,40,TBA,,TBA,Yuan,No final,999,0,0
596,EGS EGS 600,Mentored Teaching Experience,0.0 Unit,PhD students enroll in zero-unit course EGS 600 to indicate that they are engaging in a department defined mentored teaching experience in a given semester.,,,,,,24,TBA,,TBA,Shao,Default - none,0,0,0
597,EGS EGS 600,Mentored Teaching Experience,0.0 Unit,PhD students enroll in zero-unit course EGS 600 to indicate that they are engaging in a department defined mentored teaching experience in a given semester.,,,,,,25,TBA,,TBA,Brent,Default - none,0,0,0
598,EGS EGS 600,Mentored Teaching Experience,0.0 Unit,PhD students enroll in zero-unit course EGS 600 to indicate that they are engaging in a department defined mentored teaching experience in a given semester.,,,,,,26,TBA,,TBA,O'Sullivan,Default - none,0,0,0
599,EGS EGS 600,Mentored Teaching Experience,0.0 Unit,PhD students enroll in zero-unit course EGS 600 to indicate that they are engaging in a department defined mentored teaching experience in a given semester.,,,,,,27,TBA,,TBA,He,Default - none,0,0,0
600,EGS EGS 600,Mentored Teaching Experience,0.0 Unit,PhD students enroll in zero-unit course EGS 600 to indicate that they are engaging in a department defined mentored teaching experience in a given semester.,,,,,,28,TBA,,TBA,O'Sullivan,Default - none,0,0,0
601,EGS EGS 600,Mentored Teaching Experience,0.0 Unit,PhD students enroll in zero-unit course EGS 600 to indicate that they are engaging in a department defined mentored teaching experience in a given semester.,,,,,,29,TBA,,TBA,Pathak,Default - none,0,0,0
602,EGS EGS 600,Mentored Teaching Experience,0.0 Unit,PhD students enroll in zero-unit course EGS 600 to indicate that they are engaging in a department defined mentored teaching experience in a given semester.,,,,,,39,TBA,,TBA,Mishra,Default - none,0,0,0
603,EGS EGS 600,Mentored Teaching Experience,0.0 Unit,PhD students enroll in zero-unit course EGS 600 to indicate that they are engaging in a department defined mentored teaching experience in a given semester.,,,,,,53,TBA,,TBA,Yeoh,Default - none,0,0,0
604,EGS EGS 603,Mentored Professional Experience,0.0 Unit,PhD students enroll in zero-unit course EGS 603 to indicate that they are engaging in a department approved mentored professional experience in a given semester.,,,,,,24,TBA,,TBA,Shao,Default - none,0,0,0
605,EGS EGS 603,Mentored Professional Experience,0.0 Unit,PhD students enroll in zero-unit course EGS 603 to indicate that they are engaging in a department approved mentored professional experience in a given semester.,,,,,,25,TBA,,TBA,Brent,Default - none,0,0,0
606,EGS EGS 603,Mentored Professional Experience,0.0 Unit,PhD students enroll in zero-unit course EGS 603 to indicate that they are engaging in a department approved mentored professional experience in a given semester.,,,,,,26,TBA,,TBA,O'Sullivan,Default - none,0,0,0
607,EGS EGS 603,Mentored Professional Experience,0.0 Unit,PhD students enroll in zero-unit course EGS 603 to indicate that they are engaging in a department approved mentored professional experience in a given semester.,,,,,,27,TBA,,TBA,He,Default - none,0,0,0
608,EGS EGS 603,Mentored Professional Experience,0.0 Unit,PhD students enroll in zero-unit course EGS 603 to indicate that they are engaging in a department approved mentored professional experience in a given semester.,,,,,,28,TBA,,TBA,O'Sullivan,Default - none,0,0,0
609,EGS EGS 603,Mentored Professional Experience,0.0 Unit,PhD students enroll in zero-unit course EGS 603 to indicate that they are engaging in a department approved mentored professional experience in a given semester.,,,,,,29,TBA,,TBA,Pathak,Default - none,0,0,0
610,EGS EGS 603,Mentored Professional Experience,0.0 Unit,PhD students enroll in zero-unit course EGS 603 to indicate that they are engaging in a department approved mentored professional experience in a given semester.,,,,,,39,TBA,,TBA,Mishra,Default - none,0,0,0
611,EGS EGS 603,Mentored Professional Experience,0.0 Unit,PhD students enroll in zero-unit course EGS 603 to indicate that they are engaging in a department approved mentored professional experience in a given semester.,,,,,,53,TBA,,TBA,Yeoh,Default - none,0,0,0
612,EGS EGS 882,Graduate Certificate Nonresident,0.0 Unit,Certificate-only students register for zero-unit course EGS 882 when they are taking a semester away from study. Department approval is required for enrollment. This option is only available for students completing coursework on a part-time basis. Full-time students should request a leave of absence through the registrar's office.,,,,,,01,TBA,,(None) /       ,Bannes,Default - none,0,0,0
613,EGS EGS 882,Graduate Certificate Nonresident,0.0 Unit,Certificate-only students register for zero-unit course EGS 882 when they are taking a semester away from study. Department approval is required for enrollment. This option is only available for students completing coursework on a part-time basis. Full-time students should request a leave of absence through the registrar's office.,,,,,,02,TBA,,(None) /       ,Scherrer,Default - none,0,0,0
614,EGS EGS 882,Graduate Certificate Nonresident,0.0 Unit,Certificate-only students register for zero-unit course EGS 882 when they are taking a semester away from study. Department approval is required for enrollment. This option is only available for students completing coursework on a part-time basis. Full-time students should request a leave of absence through the registrar's office.,,,,,,03,TBA,,(None) /       ,Bade,Default - none,0,0,0
615,EGS EGS 882,Graduate Certificate Nonresident,0.0 Unit,Certificate-only students register for zero-unit course EGS 882 when they are taking a semester away from study. Department approval is required for enrollment. This option is only available for students completing coursework on a part-time basis. Full-time students should request a leave of absence through the registrar's office.,,,,,,04,TBA,,(None) /       ,Love,Default - none,0,0,0
616,EGS EGS 882,Graduate Certificate Nonresident,0.0 Unit,Certificate-only students register for zero-unit course EGS 882 when they are taking a semester away from study. Department approval is required for enrollment. This option is only available for students completing coursework on a part-time basis. Full-time students should request a leave of absence through the registrar's office.,,,,,,05,TBA,,(None) /       ,Akbani,Default - none,0,0,0
617,EGS EGS 882,Graduate Certificate Nonresident,0.0 Unit,Certificate-only students register for zero-unit course EGS 882 when they are taking a semester away from study. Department approval is required for enrollment. This option is only available for students completing coursework on a part-time basis. Full-time students should request a leave of absence through the registrar's office.,,,,,,06,TBA,,(None) /       ,Bade,Default - none,0,0,0
618,EGS EGS 883,Masters Continuing Student Status,0.0 Unit,"Master's students register for zero-unit course EGS 883, which indicates full-time engagement with research or thesis writing, once total units are completed. Department approval is required for enrollment.",,,,,,24,TBA,,TBA,Barbour,Default - none,0,0,0
619,EGS EGS 883,Masters Continuing Student Status,0.0 Unit,"Master's students register for zero-unit course EGS 883, which indicates full-time engagement with research or thesis writing, once total units are completed. Department approval is required for enrollment.",,,,,,25,TBA,,TBA,Shidal,Default - none,0,0,0
620,EGS EGS 883,Masters Continuing Student Status,0.0 Unit,"Master's students register for zero-unit course EGS 883, which indicates full-time engagement with research or thesis writing, once total units are completed. Department approval is required for enrollment.",,,,,,26,TBA,,TBA,Feher,Default - none,0,0,0
621,EGS EGS 883,Masters Continuing Student Status,0.0 Unit,"Master's students register for zero-unit course EGS 883, which indicates full-time engagement with research or thesis writing, once total units are completed. Department approval is required for enrollment.",,,,,,27,TBA,,TBA,Silbaugh,Default - none,0,0,0
622,EGS EGS 883,Masters Continuing Student Status,0.0 Unit,"Master's students register for zero-unit course EGS 883, which indicates full-time engagement with research or thesis writing, once total units are completed. Department approval is required for enrollment.",,,,,,29,TBA,,TBA,Peters,Default - none,0,0,0
623,EGS EGS 883,Masters Continuing Student Status,0.0 Unit,"Master's students register for zero-unit course EGS 883, which indicates full-time engagement with research or thesis writing, once total units are completed. Department approval is required for enrollment.",,,,,,30,TBA,,TBA,Orr,Default - none,0,0,0
